path,fusion_name,file_name,visible,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15
000_right_arm_long_wrist_latest:1+robstride_02-No_back_cover:1+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_16_001330_ASM_1_ASM.stp:1+PCBMODEL_ASM_1_ASM.stp:1+BOARD-17_1.stp:1,BOARD-17_1.stp,BOARD-17_1.stp~2,True,0.167074,-0.985944,-0.000000,0.004020,-0.255181,-0.043242,0.965926,-21.066419,-0.952349,-0.161381,-0.258819,14.318418,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+robstride_02-No_back_cover:1+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_1_06_EB673-516_1.stp:1,1_1_06_EB673-516_1.stp,1_1_06_EB673-516_1.stp~2,True,-0.913971,-0.405780,-0.000000,6.572852,-0.105024,0.236553,0.965926,-22.653257,-0.391953,0.882828,-0.258819,13.225879,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+robstride_02-No_back_cover:1+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+shaft 1_1_02_EB671-502_1.stp:1,shaft 1_1_02_EB671-502_1.stp,shaft_1_1_02_EB671-502_1.stp~2,True,0.766044,0.642788,-0.000000,0.000000,0.166366,-0.198267,0.965926,-24.241671,0.620885,-0.739942,-0.258819,15.179798,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+robstride_02-No_back_cover:1+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_1_04_EB672-503_1.stp:1,1_1_04_EB672-503_1.stp,1_1_04_EB672-503_1.stp~2,True,0.984808,-0.173648,0.000000,0.000000,0.044943,0.254887,-0.965926,-21.981405,0.167731,0.951251,0.258819,14.574161,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+robstride_02-No_back_cover:1+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_05_QT-647_1.stp:1,1_2_05_QT-647_1.stp,1_2_05_QT-647_1.stp~2,True,0.913971,-0.000000,-0.405780,-1.181769,0.105024,0.965926,0.236553,-22.808078,0.391953,-0.258819,0.882828,14.579939,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+robstride_02-No_back_cover:1+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_05_QT-647_1.stp:2,1_2_05_QT-647_1.stp,1_2_05_QT-647_1.stp~2,True,-0.105570,-0.000000,0.994412,0.410424,-0.257373,0.965926,-0.027323,-22.462293,-0.960528,-0.258819,-0.101973,15.870424,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+robstride_02-No_back_cover:1+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_05_QT-647_1.stp:3,1_2_05_QT-647_1.stp,1_2_05_QT-647_1.stp~2,True,-0.808401,-0.000000,-0.588632,0.771345,0.152349,0.965926,-0.209230,-22.992066,0.568575,-0.258819,-0.780855,13.893286,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+robstride_02-No_back_cover:1+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_1_31_PL674-504_1.stp:1,1_1_31_PL674-504_1.stp,1_1_31_PL674-504_1.stp~2,True,-0.083326,-0.996522,0.000000,-3.516721,0.257919,-0.021566,-0.965926,-22.505720,0.962567,-0.080486,0.258819,13.776500,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+robstride_02-No_back_cover:1+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_04_670601_1.stp:1,1_2_04_670601_1.stp,1_2_04_670601_1.stp~2,True,-0.913971,-0.405780,-0.000000,0.000000,-0.105024,0.236553,0.965926,-24.685997,-0.391953,0.882828,-0.258819,15.298854,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+robstride_02-No_back_cover:1+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_06_000392_1.stp:1,1_2_06_000392_1.stp,1_2_06_000392_1.stp~2,True,-0.913971,-0.405780,-0.000000,0.000000,-0.105024,0.236553,0.965926,-24.747816,-0.391953,0.882828,-0.258819,15.315419,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+robstride_02-No_back_cover:1+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_05_QT-170_1.stp:1,1_2_05_QT-170_1.stp,1_2_05_QT-170_1.stp~2,True,0.913971,-0.405780,0.000000,1.147218,0.105024,0.236553,-0.965926,-20.872907,0.391953,0.882828,0.258819,15.973249,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+robstride_02-No_back_cover:1+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_05_QT-170_1.stp:2,1_2_05_QT-170_1.stp,1_2_05_QT-170_1.stp~2,True,-0.405780,-0.913971,0.000000,-1.638316,0.236553,-0.105024,-0.965926,-21.000013,0.882828,-0.391953,0.258819,15.498885,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+robstride_02-No_back_cover:1+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_05_QT-170_1.stp:3,1_2_05_QT-170_1.stp,1_2_05_QT-170_1.stp~2,True,-0.913971,0.405780,0.000000,-1.147218,-0.105024,-0.236553,-0.965926,-21.720962,-0.391953,-0.882828,0.258819,12.808267,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+robstride_02-No_back_cover:1+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_05_QT-170_1.stp:4,1_2_05_QT-170_1.stp,1_2_05_QT-170_1.stp~2,True,0.405780,0.913971,0.000000,1.638316,-0.236553,0.105024,-0.965926,-21.593856,-0.882828,0.391953,0.258819,13.282631,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+robstride_02-No_back_cover:1+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_05_030080_1.stp:1,1_2_05_030080_1.stp,1_2_05_030080_1.stp~2,True,0.913971,-0.000000,-0.405780,3.594548,0.105024,0.965926,0.236553,-21.672472,0.391953,-0.258819,0.882828,15.147557,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+robstride_02-No_back_cover:1+Component21:1,Component21,Component21~2,True,-0.984808,0.173648,0.000000,0.000000,-0.044943,-0.254887,-0.965926,-24.541108,-0.167731,-0.951251,0.258819,15.260031,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+elbow:wrist_roll:1+CNC_arm09_x2_elbow_roll_output_shaft:1,CNC_arm09_x2_elbow_roll_output_shaft,CNC_arm09_x2_elbow_roll_output_shaft~2,True,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.965926,0.258819,-8.606667,0.000000,-0.258819,0.965926,32.420629,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+elbow:wrist_roll:1+CNC_arm04_x4_shoulder_elbow_support_shaft:2,CNC_arm04_x4_shoulder_elbow_support_shaft,CNC_arm04_x4_shoulder_elbow_support_shaft~2,True,0.000000,1.000000,-0.000000,9.000000,-0.965926,0.000000,0.258819,-22.657553,0.258819,-0.000000,0.965926,14.755334,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+elbow:wrist_roll:1+3DP_arm05_x4_RS02_shaft_bearing_retainer:2,3DP_arm05_x4_RS02_shaft_bearing_retainer,3DP_arm05_x4_RS02_shaft_bearing_retainer~2,True,-0.808401,0.588632,-0.000000,5.297689,-0.568575,-0.780855,0.258819,-29.685252,0.152349,0.209230,0.965926,16.638400,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+elbow:wrist_roll:1+CNC_arm10_x4_r03_back_cover:3,CNC_arm10_x4_r03_back_cover,CNC_arm10_x4_r03_back_cover~2,True,0.000000,1.000000,0.000000,9.000000,-0.965926,0.000000,0.258819,-22.657553,0.258819,-0.000000,0.965926,14.755334,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+robstride_02-No_back_cover:2+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_16_001330_ASM_1_ASM.stp:1+PCBMODEL_ASM_1_ASM.stp:1+JRZS-J2_ASM_1_ASM.stp:1+CONN-TH_4P-XT30PW-M_ASM_1_ASM.stp:1+SOLID-183013_1.stp:1,SOLID-183013_1.stp,SOLID-183013_1.stp~2,True,0.637663,0.770316,0.000000,-1.878690,0.744068,-0.615935,-0.258819,-22.591294,-0.199372,0.165039,-0.965926,8.940034,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+robstride_02-No_back_cover:2+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_16_001330_ASM_1_ASM.stp:1+PCBMODEL_ASM_1_ASM.stp:1+JRZS-J1_ASM_1_ASM.stp:1+CONN-TH_4P-XT30PW-M_ASM_1_ASM.stp:2+SOLID-183013_1.stp:1,SOLID-183013_1.stp,SOLID-183013_1.stp~2,True,-0.637663,-0.770316,0.000000,1.934381,-0.744068,0.615935,-0.258819,-25.640178,0.199372,-0.165039,-0.965926,9.756980,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+robstride_02-No_back_cover:2+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_16_001330_ASM_1_ASM.stp:1+PCBMODEL_ASM_1_ASM.stp:1+BOARD-17_1.stp:1,BOARD-17_1.stp,BOARD-17_1.stp~2,True,0.637663,-0.770316,-0.000000,0.008588,0.744068,0.615935,0.258819,-24.100337,-0.199372,-0.165039,0.965926,9.344381,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+robstride_02-No_back_cover:2+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_1_06_EB673-516_1.stp:1,1_1_06_EB673-516_1.stp,1_1_06_EB673-516_1.stp~2,True,-0.588632,-0.808401,-0.000000,6.430371,0.780855,-0.568575,0.258819,-26.370017,-0.209230,0.152349,0.965926,8.658445,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+robstride_02-No_back_cover:2+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+shaft 1_1_02_EB671-502_1.stp:1,shaft 1_1_02_EB671-502_1.stp,shaft_1_1_02_EB671-502_1.stp~2,True,0.342020,0.939693,-0.000000,0.000000,-0.907673,0.330366,0.258819,-24.958454,0.243210,-0.088521,0.965926,6.168254,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+robstride_02-No_back_cover:2+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_1_04_EB672-503_1.stp:1,1_1_04_EB672-503_1.stp,1_1_04_EB672-503_1.stp~2,True,0.766044,-0.642788,0.000000,0.000000,-0.620885,-0.739942,-0.258819,-24.352817,0.166366,0.198267,-0.965926,8.428520,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+robstride_02-No_back_cover:2+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_05_QT-647_1.stp:1,1_2_05_QT-647_1.stp,1_2_05_QT-647_1.stp~2,True,0.588632,-0.000000,-0.808401,-0.919253,-0.780855,0.258819,-0.568575,-23.814810,0.209230,0.965926,0.152349,7.456141,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+robstride_02-No_back_cover:2+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_05_QT-647_1.stp:2,1_2_05_QT-647_1.stp,1_2_05_QT-647_1.stp~2,True,0.405780,-0.000000,0.913971,-0.208378,0.882828,0.258819,-0.391953,-25.701374,-0.236553,0.965926,0.105024,7.961644,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+robstride_02-No_back_cover:2+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_05_QT-647_1.stp:3,1_2_05_QT-647_1.stp,1_2_05_QT-647_1.stp~2,True,-0.994412,-0.000000,-0.105570,1.127631,-0.101973,0.258819,0.960528,-24.163433,0.027323,0.965926,-0.257373,7.549554,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+robstride_02-No_back_cover:2+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_1_31_PL674-504_1.stp:1,1_1_31_PL674-504_1.stp,1_1_31_PL674-504_1.stp~2,True,-0.570423,-0.821351,0.000000,-2.592478,-0.793364,0.550987,-0.258819,-21.973979,0.212581,-0.147636,-0.965926,7.480530,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+robstride_02-No_back_cover:2+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_04_670601_1.stp:1,1_2_04_670601_1.stp,1_2_04_670601_1.stp~2,True,-0.588632,-0.808401,-0.000000,0.000000,0.780855,-0.568575,0.258819,-25.077510,-0.209230,0.152349,0.965926,5.723928,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+robstride_02-No_back_cover:2+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_06_000392_1.stp:1,1_2_06_000392_1.stp,1_2_06_000392_1.stp~2,True,-0.588632,-0.808401,-0.000000,0.000000,0.780855,-0.568575,0.258819,-25.094075,-0.209230,0.152349,0.965926,5.662109,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+robstride_02-No_back_cover:2+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_05_QT-170_1.stp:1,1_2_05_QT-170_1.stp,1_2_05_QT-170_1.stp~2,True,0.588632,-0.808401,0.000000,0.174362,-0.780855,-0.568575,-0.258819,-26.093955,0.209230,0.152349,-0.965926,9.628670,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+robstride_02-No_back_cover:2+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_05_QT-170_1.stp:2,1_2_05_QT-170_1.stp,1_2_05_QT-170_1.stp~2,True,-0.808401,-0.588632,0.000000,-1.992432,-0.568575,0.780855,-0.258819,-24.337835,0.152349,-0.209230,-0.965926,9.158119,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+robstride_02-No_back_cover:2+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_05_QT-170_1.stp:3,1_2_05_QT-170_1.stp,1_2_05_QT-170_1.stp~2,True,-0.588632,0.808401,0.000000,-0.174362,0.780855,0.568575,-0.258819,-22.244873,-0.209230,-0.152349,-0.965926,8.597311,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+robstride_02-No_back_cover:2+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_05_QT-170_1.stp:4,1_2_05_QT-170_1.stp,1_2_05_QT-170_1.stp~2,True,0.808401,0.588632,0.000000,1.992432,0.568575,-0.780855,-0.258819,-24.000993,-0.152349,0.209230,-0.965926,9.067862,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+robstride_02-No_back_cover:2+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_05_030080_1.stp:1,1_2_05_030080_1.stp,1_2_05_030080_1.stp~2,True,0.588632,-0.000000,-0.808401,2.796062,-0.780855,0.258819,-0.568575,-26.580225,0.209230,0.965926,0.152349,9.180644,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+robstride_02-No_back_cover:2+Component21:1,Component21,Component21~2,True,-0.766044,0.642788,0.000000,0.000000,0.620885,0.739942,-0.258819,-25.038688,-0.166366,-0.198267,-0.965926,5.868817,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+bearings:1+bearing_35x44x5_6707_1.6kN_15g:1+half-bearing_35x44x5_6707_1.6kN_15g:1,half-bearing_35x44x5_6707_1.6kN_15g,half-bearing_35x44x5_6707_1.6kN_15g,True,-0.000000,-0.000000,1.000000,2.725000,-0.258819,0.965926,-0.000000,-17.300000,-0.965926,-0.258819,-0.000000,34.749999,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+bearings:1+bearing_35x44x5_6707_1.6kN_15g:1+half-bearing_35x44x5_6707_1.6kN_15g:2,half-bearing_35x44x5_6707_1.6kN_15g,half-bearing_35x44x5_6707_1.6kN_15g,True,-0.000000,-0.000000,1.000000,2.725000,-0.258819,0.965926,-0.000000,-17.300000,-0.965926,-0.258819,-0.000000,34.749999,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+bearings:1+bearing_35x44x5_6707_1.6kN_15g:2+half-bearing_35x44x5_6707_1.6kN_15g:1,half-bearing_35x44x5_6707_1.6kN_15g,half-bearing_35x44x5_6707_1.6kN_15g,True,-0.000000,-0.000000,1.000000,-2.725000,-0.258819,0.965926,0.000000,-17.300000,-0.965926,-0.258819,-0.000000,34.749999,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+bearings:1+bearing_35x44x5_6707_1.6kN_15g:2+half-bearing_35x44x5_6707_1.6kN_15g:2,half-bearing_35x44x5_6707_1.6kN_15g,half-bearing_35x44x5_6707_1.6kN_15g,True,-0.000000,-0.000000,1.000000,-2.725000,-0.258819,0.965926,-0.000000,-17.300000,-0.965926,-0.258819,-0.000000,34.749999,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+bearings:1+bearing_35x44x5_6707_1.6kN_15g:6+half-bearing_35x44x5_6707_1.6kN_15g:1,half-bearing_35x44x5_6707_1.6kN_15g,half-bearing_35x44x5_6707_1.6kN_15g,True,1.000000,0.000000,-0.000000,0.000000,0.000000,-0.965926,-0.258819,-20.794056,-0.000000,0.258819,-0.965926,21.710001,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+bearings:1+bearing_35x44x5_6707_1.6kN_15g:6+half-bearing_35x44x5_6707_1.6kN_15g:2,half-bearing_35x44x5_6707_1.6kN_15g,half-bearing_35x44x5_6707_1.6kN_15g,True,1.000000,0.000000,-0.000000,0.000000,0.000000,-0.965926,-0.258819,-20.794056,-0.000000,0.258819,-0.965926,21.710001,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+bearings:1+bearing_35x44x5_6707_1.6kN_15g:3+half-bearing_35x44x5_6707_1.6kN_15g:1,half-bearing_35x44x5_6707_1.6kN_15g,half-bearing_35x44x5_6707_1.6kN_15g,True,1.000000,0.000000,0.000000,0.000000,0.000000,0.258819,-0.965926,-20.025405,-0.000000,0.965926,0.258819,14.050053,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+bearings:1+bearing_35x44x5_6707_1.6kN_15g:3+half-bearing_35x44x5_6707_1.6kN_15g:2,half-bearing_35x44x5_6707_1.6kN_15g,half-bearing_35x44x5_6707_1.6kN_15g,True,1.000000,0.000000,0.000000,0.000000,0.000000,0.258819,-0.965926,-20.025405,-0.000000,0.965926,0.258819,14.050053,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+bearings:1+bearing_35x44x5_6707_1.6kN_15g:4+half-bearing_35x44x5_6707_1.6kN_15g:1,half-bearing_35x44x5_6707_1.6kN_15g,half-bearing_35x44x5_6707_1.6kN_15g,True,1.000000,0.000000,0.000000,0.000000,0.000000,0.258819,-0.965926,-25.289701,-0.000000,0.965926,0.258819,15.460616,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+bearings:1+bearing_35x44x5_6707_1.6kN_15g:4+half-bearing_35x44x5_6707_1.6kN_15g:2,half-bearing_35x44x5_6707_1.6kN_15g,half-bearing_35x44x5_6707_1.6kN_15g,True,1.000000,0.000000,0.000000,0.000000,0.000000,0.258819,-0.965926,-25.289701,-0.000000,0.965926,0.258819,15.460616,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+bearings:1+bearing_35x44x5_6707_1.6kN_15g:5+half-bearing_35x44x5_6707_1.6kN_15g:1,half-bearing_35x44x5_6707_1.6kN_15g,half-bearing_35x44x5_6707_1.6kN_15g,True,-0.808401,0.588632,-0.000000,0.000000,-0.568575,-0.780855,0.258819,-26.151609,0.152349,0.209230,0.965926,1.715336,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+bearings:1+bearing_35x44x5_6707_1.6kN_15g:5+half-bearing_35x44x5_6707_1.6kN_15g:2,half-bearing_35x44x5_6707_1.6kN_15g,half-bearing_35x44x5_6707_1.6kN_15g,True,-0.808401,0.588632,-0.000000,0.000000,-0.568575,-0.780855,0.258819,-26.151609,0.152349,0.209230,0.965926,1.715336,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+001_right_wrist_long_latest:1+3DP_arm11_x2_wrist_roll:1,3DP_arm11_x2_wrist_roll,3DP_arm11_x2_wrist_roll~2,True,-1.000000,0.000000,-0.000000,0.000000,-0.000000,-0.965926,0.258819,-25.142215,0.000000,0.258819,0.965926,5.482446,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+001_right_wrist_long_latest:1+robstride00:3+FL57BLW12-24V-10N.m-DE.stp:1+1_1_30_GR-2087_ASM.stp:1+XXL-15547_ASM.stp:1+1_21_121000022__SGQZC619-4_4-.stp:1,1_21_121000022__SGQZC619-4_4-.stp,1_21_121000022__SGQZC619-4_4-.stp,True,0.000000,-0.707107,0.707107,-0.000000,-0.965926,-0.183013,-0.183013,-26.485784,0.258819,-0.683013,-0.683013,-3.009157,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+001_right_wrist_long_latest:1+robstride00:3+FL57BLW12-24V-10N.m-DE.stp:1+1_1_30_GR-2087_ASM.stp:1+XXL-15547_ASM.stp:1+SGQZC__35.stp:1,SGQZC__35.stp,SGQZC__35.stp,True,0.000000,-0.707107,0.707107,-0.000000,-0.965926,-0.183013,-0.183013,-26.398710,0.258819,-0.683013,-0.683013,-3.032488,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+001_right_wrist_long_latest:1+robstride00:3+FL57BLW12-24V-10N.m-DE.stp:1+10NM_PCB_2024-10-30_ASM_ASM_ASM.stp:1+10NM_PCB_2024-10-30_ASM_ASM_1_ASM.stp:1+10NM_PCB_2024-10-30_ASM_1_ASM_1_ASM.stp:1+10NM_PCB_2024-10-30_1_ASM_1_ASM_ASM.stp:1+VHZD-CN2_3D_KMMV03_2024-10-21_3_ASM.stp:1+CON_P4_11_438X3_2_HD_VHZD-CN2_2_ASM.stp:1+SOLID-17_CON_P4_11_438X3_2_HD_2.stp:1,SOLID-17_CON_P4_11_438X3_2_HD_2.stp,SOLID-17_CON_P4_11_438X3_2_HD_2.stp,True,0.707107,-0.000000,0.707107,1.357027,-0.183013,0.965926,0.183013,-30.055017,-0.683013,-0.258819,0.683013,-0.763597,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+001_right_wrist_long_latest:1+robstride00:3+FL57BLW12-24V-10N.m-DE.stp:1+10NM_PCB_2024-10-30_ASM_ASM_ASM.stp:1+10NM_PCB_2024-10-30_ASM_ASM_1_ASM.stp:1+10NM_PCB_2024-10-30_ASM_1_ASM_1_ASM.stp:1+10NM_PCB_2024-10-30_1_ASM_1_ASM_ASM.stp:1+VHZD-CN1_3D_KMMV03_2024-10-21_3_ASM.stp:1+CON_P4_11_438X3_2_HD_STEP_ASM_2_ASM.stp:1+SOLID-17_CON_P4_11_438X3_2_HD_3.stp:1,SOLID-17_CON_P4_11_438X3_2_HD_3.stp,SOLID-17_CON_P4_11_438X3_2_HD_3.stp,True,-0.707107,-0.000000,-0.707107,-1.348463,0.183013,0.965926,-0.183013,-30.698248,0.683013,-0.258819,-0.683013,-3.164167,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+001_right_wrist_long_latest:1+robstride00:3+FL57BLW12-24V-10N.m-DE.stp:1+10NM_PCB_2024-10-30_ASM_ASM_ASM.stp:1+10NM_PCB_2024-10-30_ASM_ASM_1_ASM.stp:1+10NM_PCB_2024-10-30_ASM_1_ASM_1_ASM.stp:1+10NM_PCB_2024-10-30_1_ASM_1_ASM_ASM.stp:1+BOARD_3D_KMMV03_2024-10-21_2__2.stp:1,BOARD_3D_KMMV03_2024-10-21_2__2.stp,BOARD_3D_KMMV03_2024-10-21_2__2.stp,True,0.707107,0.707107,0.000000,0.000000,-0.183013,0.183013,-0.965926,-30.301191,-0.683013,0.683013,0.258819,-1.986822,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+001_right_wrist_long_latest:1+robstride00:3+FL57BLW12-24V-10N.m-DE.stp:1+1_1_06_EB573-643.stp:1,1_1_06_EB573-643.stp,1_1_06_EB573-643.stp,True,-0.707107,0.707107,0.000000,-0.000000,-0.183013,-0.183013,-0.965926,-26.534080,-0.683013,-0.683013,0.258819,-2.996216,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+001_right_wrist_long_latest:1+robstride00:3+FL57BLW12-24V-10N.m-DE.stp:1+1_1_04_EB572-5105.stp:1,1_1_04_EB572-5105.stp,1_1_04_EB572-5105.stp,True,-0.707107,-0.707107,-0.000000,0.000000,-0.183013,0.183013,0.965926,-29.963117,-0.683013,0.683013,-0.258819,-2.077408,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+001_right_wrist_long_latest:1+robstride00:3+FL57BLW12-24V-10N.m-DE.stp:1+1_2_04_000306.stp:1,1_2_04_000306.stp,1_2_04_000306.stp,True,0.707107,0.000000,0.707107,-1.011163,0.183013,-0.965926,-0.183013,-29.266743,0.683013,0.258819,-0.683013,-1.217169,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+001_right_wrist_long_latest:1+robstride00:3+FL57BLW12-24V-10N.m-DE.stp:1+1_1_02_EB571-960.stp:1,1_1_02_EB571-960.stp,1_1_02_EB571-960.stp,True,0.707107,0.000000,0.707107,-0.000000,0.183013,-0.965926,-0.183013,-26.051118,0.683013,0.258819,-0.683013,-3.125625,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+001_right_wrist_long_latest:1+robstride00:3+FL57BLW12-24V-10N.m-DE.stp:1+1_2_05_020068.stp:1,1_2_05_020068.stp,1_2_05_020068.stp,True,-0.000000,-0.707107,0.707107,-1.852620,0.965926,0.183013,0.183013,-29.193846,-0.258819,0.683013,0.683013,-0.365561,0.000000,0.000000,0.000000,1.000000
000_right_arm_long_wrist_latest:1+001_right_wrist_long_latest:1+robstride00:3+FL57BLW12-24V-10N.m-DE.stp:1+1_1_14_PL574-570.stp:1,1_1_14_PL574-570.stp,1_1_14_PL574-570.stp,True,-0.707107,0.707107,0.000000,0.000000,-0.183013,-0.183013,-0.965926,-27.780125,-0.683013,-0.683013,0.258819,-2.662339,0.000000,0.000000,0.000000,1.000000
