fusion_name,file_name,kind,qty,bodies,children,material,mass_g,bbox_x_mm,bbox_y_mm,bbox_z_mm,linked,out_of_date,path
00MINI-000_ASM_1_ASM_1_ASM^00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1),00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_1_1,subassembly,1,0,4,,21.2,37.0,37.0,14.0,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (1) (1):1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1+1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1+00MINI-_20250103_A0001_ASM_1_AS_ASM^1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1+00MINI-000_ASM_1_ASM_1_ASM^00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1
0001755650^00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1),0001755650_00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_1_1,part,1,1,0,Aluminum A356 T6,8.1,32.0,32.0,8.0,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (1) (1):1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1+1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1+00MINI-_20250103_A0001_ASM_1_AS_ASM^1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1+00MINI-000_ASM_1_ASM_1_ASM^00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1+0001755650^00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1
0001755652^00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1),0001755652_00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_1_1,part,1,1,0,Steel,1.4,4.0,4.0,14.0,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (1) (1):1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1+1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1+00MINI-_20250103_A0001_ASM_1_AS_ASM^1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1+00MINI-000_ASM_1_ASM_1_ASM^00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1+0001755652^00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1
1_21_121000022__610001_1_1^00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1),1_21_121000022__610001_1_1_00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_1_1,part,1,1,0,Steel,1.9,4.0,11.0,11.0,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (1) (1):1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1+1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1+00MINI-_20250103_A0001_ASM_1_AS_ASM^1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1+00MINI-000_ASM_1_ASM_1_ASM^00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1+1_21_121000022__610001_1_1^00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1
6706__300001_1_1^00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1),6706__300001_1_1_00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_1_1,part,1,1,0,Steel,9.9,37.0,37.0,4.0,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (1) (1):1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1+1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1+00MINI-_20250103_A0001_ASM_1_AS_ASM^1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1+00MINI-000_ASM_1_ASM_1_ASM^00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1+6706__300001_1_1^00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1
Component59 (1),Component59_1,part,1,1,0,CORE,120.3,34.0,34.0,29.0,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (1) (1):1+Component59 (1):1
FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE (1) (1),FL46BLW10-48V-5N.m-DE_2_FL46BLW10-48V-5N.m-DE_1_1,subassembly,1,0,28,,49.8,65.1,65.1,44.0,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (1) (1):1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE (1) (1):1
1_1_02_EB461-502^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1),1_1_02_EB461-502_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_1_1,part,1,1,0,Aluminum A356 T6,10.0,46.0,46.0,9.0,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (1) (1):1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE (1) (1):1+1_1_02_EB461-502^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1
1_1_06_EB463-507^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1),1_1_06_EB463-507_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_1_1,part,1,1,0,Aluminum A356 T6,21.8,46.0,46.0,35.1,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (1) (1):1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE (1) (1):1+1_1_06_EB463-507^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1
1_1_06_EB463-509^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1),1_1_06_EB463-509_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_1_1,part,1,1,0,Aluminum A356 T6,6.3,46.0,46.0,4.7,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (1) (1):1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE (1) (1):1+1_1_06_EB463-509^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1
1_1_31_EB463-510^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1),1_1_31_EB463-510_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_1_1,part,1,1,0,Aluminum A356 T6,3.6,46.0,46.0,2.5,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (1) (1):1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE (1) (1):1+1_1_31_EB463-510^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1
1_2_05_000438^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1),1_2_05_000438_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_1_1,part,8,1,0,Steel,0.1,4.1,3.8,3.8,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (1) (1):1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE (1) (1):1+1_2_05_000438^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1
1_2_05_000555^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1),1_2_05_000555_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_1_1,part,8,1,0,Steel,0.1,6.1,3.8,3.8,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (1) (1):1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE (1) (1):1+1_2_05_000555^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1
1_2_05_000608^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1),1_2_05_000608_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_1_1,part,4,1,0,Steel,0.4,10.2,4.7,4.7,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (1) (1):1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE (1) (1):1+1_2_05_000608^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1
1_2_05_020051^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1),1_2_05_020051_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_1_1,part,3,2,0,Steel,0.2,4.0,4.0,6.6,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (1) (1):1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE (1) (1):1+1_2_05_020051^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1
1_2_16_001425^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1),1_2_16_001425_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_1_1,part,1,1,0,FR4,3.9,40.7,40.6,6.8,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (1) (1):1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE (1) (1):1+1_2_16_001425^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1
robstride05 v16 (2) (1),robstride05_v16_2_1,subassembly,1,0,3,,194.1,65.1,65.1,47.1,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (2) (1):1
1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1),1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_2_1,subassembly,1,0,1,,23.9,37.0,37.0,14.0,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (2) (1):1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1
1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1),1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_2_1,subassembly,1,0,3,,23.9,37.0,37.0,14.0,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (2) (1):1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1+1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1
0001755652^1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1),0001755652_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_2_1,part,2,1,0,Steel,1.4,4.0,4.0,14.0,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (2) (1):1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1+1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1+0001755652^1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1
00MINI-_20250103_A0001_ASM_1_AS_ASM^1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1),00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_2_1,subassembly,1,0,1,,21.2,37.0,37.0,14.0,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (2) (1):1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1+1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1+00MINI-_20250103_A0001_ASM_1_AS_ASM^1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1
00MINI-000_ASM_1_ASM_1_ASM^00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1),00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_2_1,subassembly,1,0,4,,21.2,37.0,37.0,14.0,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (2) (1):1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1+1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1+00MINI-_20250103_A0001_ASM_1_AS_ASM^1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1+00MINI-000_ASM_1_ASM_1_ASM^00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1
0001755650^00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1),0001755650_00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_2_1,part,1,1,0,Aluminum A356 T6,8.1,32.0,32.0,8.0,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (2) (1):1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1+1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1+00MINI-_20250103_A0001_ASM_1_AS_ASM^1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1+00MINI-000_ASM_1_ASM_1_ASM^00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1+0001755650^00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1
0001755652^00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1),0001755652_00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_2_1,part,1,1,0,Steel,1.4,4.0,4.0,14.0,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (2) (1):1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1+1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1+00MINI-_20250103_A0001_ASM_1_AS_ASM^1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1+00MINI-000_ASM_1_ASM_1_ASM^00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1+0001755652^00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1
1_21_121000022__610001_1_1^00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1),1_21_121000022__610001_1_1_00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_2_1,part,1,1,0,Steel,1.9,4.0,11.0,11.0,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (2) (1):1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1+1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1+00MINI-_20250103_A0001_ASM_1_AS_ASM^1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1+00MINI-000_ASM_1_ASM_1_ASM^00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1+1_21_121000022__610001_1_1^00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1
6706__300001_1_1^00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1),6706__300001_1_1_00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_2_1,part,1,1,0,Steel,9.9,37.0,37.0,4.0,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (2) (1):1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1+1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1+00MINI-_20250103_A0001_ASM_1_AS_ASM^1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1+00MINI-000_ASM_1_ASM_1_ASM^00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1+6706__300001_1_1^00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1
Component80 (1),Component80_1,part,1,1,0,CORE,120.3,34.0,34.0,29.0,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (2) (1):1+Component80 (1):1
FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE (2) (1),FL46BLW10-48V-5N.m-DE_2_FL46BLW10-48V-5N.m-DE_2_1,subassembly,1,0,28,,49.8,64.4,64.4,44.0,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (2) (1):1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE (2) (1):1
